formula,symmetry_type,symmetry_value,in_c2db,in_2dmatpedia_final
Pd2Br2I2,number,7,True,False
Pd2Br2N2,number,59,True,False
Pd2Br2O2,number,59,True,False
Pd2Br2S2,number,59,True,False
Pd2Br2Se2,number,59,True,False
Pd2Br2Te2,number,59,True,False
Pd2Br4,number,14,True,False
Pd2Br4,number,2,False,True
Pd2Br4O12,number,14,True,False
Pd2Br6,number,162,True,False
Pd2Br6,number,189,True,False
Pd2BrClN,number,25,True,False
Pd2BrClN2,number,25,True,False
Pd2BrI,number,156,True,False
Pd2BrIS2,number,8,True,False
Pd2BrS,number,8,True,False
Pd2C4S12,number,14,True,False
Pd2C8,number,191,False,True
Pd2Cl2,number,129,True,False
Pd2Cl2,number,164,True,False
Pd2Cl2N2,number,59,True,False
Pd2Cl2O2,number,59,True,False
Pd2Cl2O4,number,11,True,False
Pd2Cl2S2,number,59,True,False
Pd2Cl2S4,number,11,True,False
Pd2Cl2Se2,number,59,True,False
Pd2Cl2Se4,number,11,True,False
Pd2Cl2Te2,number,59,True,False
Pd2Cl2Te4,number,11,True,False
Pd2Cl4,number,2,False,True
Pd2Cl4,number,53,True,True
Pd2Cl4O12,number,14,True,False
Pd2Cl4Se2,number,1,True,False
Pd2Cl5I,number,8,True,False
Pd2Cl6,number,162,True,False
Pd2Cl6,number,191,True,False
Pd2Cl6,number,51,True,False
Pd2ClIO2,number,25,True,False
Pd2F2,number,129,True,False
Pd2F2,number,164,True,False
Pd2F2O2,number,59,True,False
Pd2F2O4,number,11,True,False
Pd2F2O4,number,6,True,False
Pd2F2S2,number,59,True,False
Pd2F2S4,number,11,True,False
Pd2F2S4,number,6,True,False
Pd2F2Se2,number,59,True,False
Pd2F2Se4,number,11,True,False
Pd2F2Se4,number,6,True,False
Pd2F2Te2,number,59,True,False
Pd2F2Te4,number,11,True,False
Pd2F2Te4,number,6,True,False
Pd2F4,number,2,False,True
Pd2F4,number,47,True,False
Pd2F4,number,51,True,False
Pd2F4,number,53,True,True
Pd2F4,number,65,True,False
Pd2F6,number,162,True,False
Pd2F6,number,191,True,False
Pd2F6,number,2,True,False
Pd2F6,number,47,True,False
Pd2Ge8,number,125,False,True
Pd2H2,number,164,True,False
Pd2H2O4,number,11,True,False
Pd2H2O4,number,6,True,False
Pd2H2S4,number,11,True,False
Pd2H2S4,number,6,True,False
Pd2H2Se4,number,11,True,False
Pd2H2Se4,number,6,True,False
Pd2H2Te4,number,11,True,False
Pd2H2Te4,number,6,True,False
Pd2I2,number,129,True,False
Pd2I2,number,164,True,False
Pd2I2N2,number,59,True,False
Pd2I2O2,number,59,True,False
Pd2I2S,number,1,True,False
Pd2I2S2,number,59,True,False
Pd2I2Se2,number,59,True,False
Pd2I2Te2,number,59,True,False
Pd2I4,number,14,True,False
Pd2I4,number,2,False,True
Pd2I4O12,number,14,True,False
Pd2I4SSe,number,8,True,False
Pd2I4Te2,number,2,False,True
Pd2I6,number,162,True,False
Pd2I6,number,189,True,False
Pd2IS3,number,8,True,False
Pd2N4,number,2,False,True
Pd2N4O12,number,14,True,False
Pd2N4S12,number,14,True,False
Pd2O2,number,10,True,False
Pd2O2,number,123,True,False
Pd2O2,number,164,True,False
Pd2O2,number,187,True,False
Pd2O4,number,14,True,False
Pd2O6P2,number,162,True,False
Pd2O6S2,number,11,True,False
Pd2O6S2,number,12,True,False
Pd2O6Sb2,number,162,True,False
Pd2O6Se2,number,11,True,True
Pd2O6Se2,number,12,True,True
Pd2O6Te2,number,11,True,False
Pd2O6Te2,number,12,True,False
Pd2O7Sb2,number,2,True,False
Pd2P2S2,number,7,False,True
Pd2P2S5,number,8,True,False
Pd2P2S6,number,162,True,False
Pd2P2S7,number,6,True,False
Pd2P2Se5,number,8,True,False
Pd2P2Se6,number,162,True,False
Pd2P2Te5,number,8,True,False
Pd2P2Te6,number,162,True,False
Pd2P4,number,11,False,True
Pd2PS2,number,187,True,False
Pd2PSe2,number,187,True,False
Pd2PTe2,number,187,True,False
Pd2PtBr4S4,number,3,True,False
Pd2PtClS4,number,8,True,False
Pd2PtF5,number,1,True,False
Pd2S2,number,10,True,False
Pd2S2,number,123,True,False
Pd2S2,number,129,True,True
Pd2S2,number,164,True,True
Pd2S2,number,187,True,False
Pd2S2Sb,number,187,True,False
Pd2S2Se2,number,26,True,False
Pd2S4,number,14,True,True
Pd2S4,number,51,True,False
Pd2S5Sb2,number,8,True,False
Pd2S6,number,11,True,False
Pd2S6Sb2,number,12,True,False
Pd2S6Se2,number,11,True,False
Pd2S6Se2,number,12,True,False
Pd2S6Te2,number,11,True,False
Pd2S6Te2,number,12,True,False
Pd2S8,number,11,True,False
Pd2S8,number,12,True,False
Pd2Sb2Se5,number,8,True,False
Pd2Sb2Se6,number,12,True,False
Pd2Sb2Te5,number,8,True,False
Pd2Sb2Te6,number,162,True,False
Pd2Sb4,number,12,False,True
Pd2SbSe2,number,187,True,False
Pd2SbTe2,number,187,True,False
Pd2ScBr2N,number,3,True,False
Pd2Se2,number,123,True,False
Pd2Se2,number,129,True,True
Pd2Se2,number,164,True,True
Pd2Se2,number,187,True,False
Pd2Se4,number,14,True,True
Pd2Se4,number,51,True,False
Pd2Se6,number,11,True,False
Pd2Si8,number,125,False,True
Pd2Sn8,number,125,False,True
Pd2Ta2S10,number,51,True,False
Pd2Ta2Se10,number,51,True,False
Pd2Ta2Te10,number,51,True,False
Pd2Ta4O10,number,59,True,False
Pd2Ta4S10,number,59,True,False
Pd2Ta4S14,number,11,True,False
Pd2Ta4Se10,number,13,True,False
Pd2Ta4Se14,number,11,True,False
Pd2Ta4Te10,number,59,True,False
Pd2Ta4Te14,number,11,True,False
Pd2Te2,number,123,True,False
Pd2Te2,number,129,True,True
Pd2Te2,number,164,True,True
Pd2Te2,number,187,True,False
Pd2Te4,number,14,True,True
Pd2Te6,number,11,True,False
Pd2Tl,number,187,False,True
Pd2ZnZrO8,number,12,True,False
Pd2Zr2Br2Cl2O4,number,25,True,False
Pd3As2O8,number,164,True,False
Pd3As2S8,number,164,True,False
Pd3As2Se8,number,164,True,False
Pd3As2Te8,number,164,True,False
Pd3As6,number,157,False,True
Pd3As6,number,164,False,True
Pd3Br4I2S3,number,1,True,False
Pd3BrCl2ISSe2,number,8,True,False
Pd3BrClS5,number,1,True,False
Pd3BrIO2S,number,8,True,False
Pd3ClO2Se2,number,6,True,False
Pd3I3SSe,number,6,True,False
Pd3N6,number,164,False,True
Pd3O8P2,number,164,True,False
Pd3O8Sb2,number,164,True,False
Pd3P2S8,number,164,True,True
Pd3P2Se8,number,164,True,False
Pd3P2Te8,number,164,True,False
Pd3P6,number,147,False,True
Pd3P6,number,157,False,True
Pd3PtCl4O4,number,3,True,False
Pd3S4,number,10,False,True
Pd3S8Sb2,number,164,True,False
Pd3Sb2Se8,number,164,True,False
Pd3Sb2Te8,number,164,True,False
Pd3Sb6,number,157,True,True
Pd3Sb6,number,164,False,True
Pd3ScBr4O4,number,35,True,False
Pd3Se4,number,10,False,True
Pd3Ta3S14,number,6,True,False
Pd3Ta3Se14,number,6,True,False
Pd3Ta3Te14,number,6,True,True
Pd3Te4,number,10,False,True
Pd3TiSe8,number,1,True,False
Pd3ZnBr3ClO4,number,1,True,False
Pd3ZnCl3S2Se3,number,1,True,False
Pd3ZnClSSe6,number,8,True,False
Pd3ZnS4Se4,number,1,True,False
Pd4,number,164,False,True
Pd4As4O4,number,13,True,False
Pd4As4S4,number,13,True,False
Pd4As4Se4,number,13,True,False
Pd4As4Te4,number,13,True,False
Pd4Br3IO4,number,35,True,False
Pd4Br4I4,number,29,True,False
Pd4Br5ClSe2,number,1,True,False
Pd4Br8,number,14,True,True
Pd4BrCl3O4,number,35,True,False
Pd4C12,number,1,False,True
Pd4Cl8,number,14,False,True
Pd4ClI3S4,number,35,True,False
Pd4F8,number,14,False,True
Pd4F8,number,67,True,False
Pd4FI3S4,number,25,True,False
Pd4Ge12,number,127,False,True
Pd4I4S3Se,number,35,True,False
Pd4I8,number,14,True,True
Pd4O4P4,number,13,True,False
Pd4O4Sb4,number,13,True,False
Pd4P4S4,number,13,True,True
Pd4P4Se4,number,13,True,True
Pd4P4Te4,number,13,True,False
Pd4S4Sb4,number,13,True,False
Pd4Sb4Se4,number,13,True,False
Pd4Sb4Te4,number,13,True,False
Pd4Si12,number,90,False,True
Pd4Sn12,number,127,False,True
Pd4Ta2S2Se2,number,51,True,False
Pd4Ta2S2Te2,number,51,True,False
Pd4Ta2S4,number,51,True,False
Pd4Ta2S6,number,11,True,False
Pd4Ta2Se2Te2,number,51,True,False
Pd4Ta2Se4,number,51,True,False
Pd4Ta2Se6,number,11,True,False
Pd4Ta2Te4,number,51,True,False
Pd4Ta2Te6,number,11,True,False
Pd4Ta4S8,number,53,True,False
Pd4Ta4Se8,number,53,True,False
Pd4Ta4Te8,number,53,True,False
Pd4Tl2O6,number,164,True,False
Pd4Tl2S6,number,164,True,False
Pd4Tl2Se6,number,164,True,True
Pd4Tl2Te6,number,164,True,False
Pd5TlBr2,number,123,True,False
Pd5TlCl2,number,123,True,False
Pd5TlF2,number,123,True,False
Pd5TlF2,number,38,True,False
Pd5TlI2,number,123,True,False
Pd6Ta4S10,number,59,True,False
Pd6Ta4Se10,number,59,True,False
Pd6Ta4Te10,number,31,False,True
Pd6Ta4Te10,number,59,True,False
Pd6Ta6Te28,number,11,False,True
Pd8Br8Te6,number,2,False,True
PdAs,number,187,False,True
PdAs2,number,123,False,True
PdAsO3,number,1,True,False
PdB6Br2C2F4,number,25,True,False
PdB6Br2F4N2,number,25,True,False
PdB6C2Cl2F4,number,25,True,False
PdB6C2F4I2,number,25,True,False
PdB6C2H4I2,number,6,True,False
PdB6Cl2F4N2,number,25,True,False
PdB6F4I2N2,number,25,True,False
PdBr2,number,115,True,False
PdBr2,number,164,True,True
PdBr2,number,187,True,False
PdBr2C2H4N6,number,25,True,False
PdBr2C6F4N2,number,25,True,False
PdBr2C6H4N2,number,25,True,False
PdBr2C8F4,number,25,True,False
PdBr2C8H4,number,25,True,False
PdBr2O8,number,147,True,False
PdBr3,number,47,True,False
PdC2F2H4N6,number,25,True,False
PdC2H4I2N6,number,25,True,False
PdC4H8N2O4,number,10,True,False
PdC6Cl2F4N2,number,25,True,False
PdC6Cl2H4N2,number,25,True,False
PdC6F2H4N2,number,25,True,False
PdC6F6N2,number,25,True,False
PdC6F8O4,number,10,True,False
PdC6F8S4,number,10,True,False
PdC6H4I2N2,number,25,True,False
PdC6H8O4,number,10,True,False
PdC6H8S4,number,10,True,False
PdC8Cl2F4,number,25,True,False
PdC8Cl2H4,number,25,True,False
PdC8F2H4,number,25,True,False
PdC8F4I2,number,25,True,False
PdC8F6,number,25,True,False
PdC8H4I2,number,25,True,False
PdCl2,number,115,True,False
PdCl2,number,164,True,True
PdCl2,number,187,True,False
PdCl2N2,number,1,False,True
PdCl2O8,number,147,True,False
PdCl3,number,47,True,False
PdClFS,number,25,True,False
PdClS,number,8,True,False
PdF2,number,115,True,False
PdF2,number,164,True,True
PdF2,number,47,True,False
PdF2I,number,25,True,False
PdF2O2,number,164,True,False
PdF2S2,number,164,True,False
PdFO,number,1,True,False
PdGeS2,number,156,True,False
PdH2,number,115,True,False
PdH2,number,187,True,False
PdH2O2,number,164,True,False
PdH2S2,number,164,True,False
PdH3,number,191,False,True
PdI2,number,115,True,False
PdI2,number,164,True,True
PdI2,number,187,True,False
PdISTe,number,8,True,False
PdN,number,187,False,True
PdN2,number,123,False,True
PdN2,number,47,False,True
PdO,number,123,True,False
PdO2,number,115,True,False
PdO2,number,164,True,True
PdO2,number,187,True,False
PdO3P,number,6,True,False
PdO3Sb,number,8,True,False
PdP,number,187,False,True
PdP2,number,123,False,True
PdPt2BrClFO4,number,1,True,False
PdPt3Cl6SSe,number,1,True,False
PdPt3O8,number,10,True,False
PdPtBr2S,number,1,True,False
PdPtTaZrBr4NS3,number,1,True,False
PdRe2O8,number,147,True,False
PdRe2S8,number,2,True,False
PdRe3I4Se3Te,number,1,True,False
PdRhSeTe,number,156,True,False
PdS,number,156,False,True
PdS2,number,10,True,False
PdS2,number,115,True,False
PdS2,number,164,True,True
PdS2,number,187,True,False
PdSSe,number,3,True,False
PdSb,number,187,False,True
PdSb2,number,123,True,True
PdSc2Br2IS3,number,8,True,False
PdSc2Br6,number,8,True,False
PdScBr2S3,number,1,True,False
PdScBrS2,number,8,True,False
PdSe,number,156,False,True
PdSe2,number,115,True,False
PdSe2,number,164,True,True
PdSe2,number,187,True,True
PdTa2O6,number,12,True,False
PdTa2S6,number,12,True,True
PdTa2Se6,number,12,True,True
PdTa2Te6,number,12,True,False
PdTe,number,156,False,True
PdTe2,number,115,True,False
PdTe2,number,164,True,True
PdTe2,number,187,True,False
PdTi2Cl2S3,number,8,True,False
PdTi2I2NO2,number,6,True,False
PdTi3FO7,number,1,True,False
PdTi3Se4,number,99,True,False
PdTiBr2O,number,6,True,False
PdTiS2,number,115,True,False
PdTiSSe,number,156,True,False
PdTiZr2Br2ClIN2O2,number,1,True,False
PdTlI2,number,25,True,False
PdV2Se4,number,164,True,False
PdV2Te4,number,164,True,False
PdVClISSe,number,1,True,False
PdZn2Cl8Ge,number,3,True,False
PdZn2H2O6,number,8,True,False
PdZn2ZrCl4O4,number,6,True,False
PdZnCl2F2,number,8,True,False
PdZnI2,number,8,True,False
PdZnO2S,number,156,True,False
PdZnO5Te,number,1,True,False
PdZnP2Se6,number,149,True,False
PdZnZrHO6,number,1,True,False
PdZr2Br3ClS2Se2,number,1,True,False
PdZr3Br6N2,number,1,True,False
PdZrBr6,number,149,True,False
PdZrCl2S2,number,25,True,False
PdZrCl4O2,number,65,True,False
PdZrCl6,number,149,True,False
PdZrF6,number,149,True,False
PdZrF6,number,5,True,False
PdZrI6,number,149,True,False
PdZrP2Se6,number,1,True,False
Pr2Br2O2,number,129,False,True
Pr2Br2O2,number,164,False,True
Pr2I2O2,number,129,False,True
Pr2S6,number,129,False,True
Pr2Se2Te4,number,129,False,True
Pr2Se6,number,129,False,True
Pr2Te6,number,129,False,True
Pr4B2C2,number,12,False,True
Pr4Br10,number,11,False,True
Pr4C2Cl5,number,47,False,True
Pr4Cl10,number,11,False,True
Pr4F10,number,11,False,True
Pr4I10,number,11,False,True
PrC5,number,47,False,True
PrGe5,number,47,False,True
PrRe2O8,number,147,False,True
PrS3,number,191,False,True
PrSe3,number,191,False,True
PrSi5,number,47,False,True
PrSn5,number,47,False,True
PrTe3,number,191,False,True
Pt2As2O6,number,12,True,False
Pt2As2S6,number,12,True,False
Pt2As2Se6,number,12,True,False
Pt2As2Te6,number,12,True,False
Pt2As4,number,11,False,True
Pt2B,number,187,False,True
Pt2Br2,number,129,True,False
Pt2Br2,number,164,True,False
Pt2Br2Cl2,number,7,True,False
Pt2Br2N2,number,59,True,False
Pt2Br2NO,number,25,True,False
Pt2Br2O2,number,59,True,False
Pt2Br2S2,number,59,True,False
Pt2Br2Se2,number,59,True,False
Pt2Br2Te2,number,59,True,False
Pt2Br4,number,14,True,False
Pt2Br4,number,2,False,True
Pt2Br4,number,53,False,True
Pt2Br4O12,number,14,True,False
Pt2Br6,number,162,True,False
Pt2Br6,number,189,True,False
Pt2BrClOS,number,25,True,False
Pt2C4S12,number,14,True,False
Pt2C8,number,65,False,True
Pt2Cl2,number,129,True,False
Pt2Cl2,number,164,True,False
Pt2Cl2N2,number,59,True,False
Pt2Cl2NO,number,25,True,False
Pt2Cl2O2,number,59,True,False
Pt2Cl2S2,number,59,True,False
Pt2Cl2Se2,number,59,True,False
Pt2Cl2Te2,number,59,True,False
Pt2Cl4,number,2,False,True
Pt2Cl4,number,53,True,True
Pt2Cl4O12,number,14,True,False
Pt2Cl6,number,162,True,False
Pt2Cl6,number,164,True,False
Pt2ClIO2,number,1,True,False
Pt2ClIS2,number,25,True,False
Pt2F2,number,129,True,False
Pt2F2,number,164,True,False
Pt2F2O2,number,59,True,False
Pt2F2S2,number,59,True,False
Pt2F2Se2,number,59,True,False
Pt2F2Te2,number,59,True,False
Pt2F4,number,11,False,True
Pt2F4,number,53,True,True
Pt2F6,number,149,True,False
Pt2F6,number,191,True,False
Pt2FI2S,number,8,True,False
Pt2FIS4,number,1,True,False
Pt2Ge2,number,59,False,True
Pt2Ge8,number,125,False,True
Pt2H2,number,164,True,False
Pt2I2,number,129,True,False
Pt2I2,number,164,True,False
Pt2I2,number,39,True,False
Pt2I2N2,number,59,True,False
Pt2I2NO,number,25,True,False
Pt2I2O2,number,59,True,False
Pt2I2S2,number,59,True,False
Pt2I2Se2,number,59,True,False
Pt2I2Te2,number,59,True,False
Pt2I4,number,14,True,False
Pt2I4,number,2,False,True
Pt2I4,number,53,False,True
Pt2I4O12,number,14,True,False
Pt2I6,number,162,True,False
Pt2I6,number,189,True,False
Pt2N4,number,11,False,True
Pt2N4O12,number,14,True,False
Pt2N4S12,number,14,True,False
Pt2O2,number,10,True,False
Pt2O2,number,129,True,False
Pt2O2,number,187,True,False
Pt2O4,number,14,True,False
Pt2O6P2,number,2,True,False
Pt2O6S2,number,11,True,False
Pt2O6S2,number,12,True,False
Pt2O6Sb2,number,162,True,False
Pt2O6Se2,number,11,True,False
Pt2O6Se2,number,12,True,False
Pt2O6Te2,number,11,True,False
Pt2O6Te2,number,12,True,False
Pt2P2S6,number,12,True,False
Pt2P2S6,number,162,True,False
Pt2P2Se6,number,12,True,False
Pt2P2Te6,number,162,True,False
Pt2P4,number,2,False,True
Pt2S2,number,10,True,False
Pt2S2,number,123,True,False
Pt2S2,number,129,True,True
Pt2S2,number,164,True,True
Pt2S2,number,187,True,False
Pt2S4,number,14,True,True
Pt2S6Sb2,number,12,True,False
Pt2S6Se2,number,11,True,False
Pt2S6Se2,number,12,True,False
Pt2S6Te2,number,11,True,False
Pt2S6Te2,number,12,True,False
Pt2S8,number,11,True,False
Pt2S8,number,12,True,False
Pt2Sb2Se6,number,12,True,False
Pt2Sb2Te6,number,12,True,False
Pt2Sb4,number,11,False,True
Pt2Se2,number,123,True,False
Pt2Se2,number,129,True,True
Pt2Se2,number,164,True,True
Pt2Se2,number,187,True,False
Pt2Se4,number,14,True,True
Pt2Se6,number,11,True,False
Pt2SeTe,number,8,True,False
Pt2Si8,number,125,False,True
Pt2Sn8,number,125,False,True
Pt2Ta2S10,number,51,True,False
Pt2Ta2Se10,number,51,True,False
Pt2Ta2Te10,number,51,True,True
Pt2Ta4S14,number,11,True,False
Pt2Ta4Se14,number,11,True,True
Pt2Ta4Te14,number,11,True,False
Pt2Te2,number,123,True,False
Pt2Te2,number,129,True,True
Pt2Te2,number,164,True,True
Pt2Te2,number,187,True,False
Pt2Te4,number,14,True,True
Pt2Te6,number,11,True,False
Pt2Tl,number,187,False,True
Pt2Tl4C8N8,number,14,False,True
Pt3As2O8,number,164,True,False
Pt3As2S8,number,164,True,False
Pt3As2Se8,number,164,True,False
Pt3As2Te8,number,164,True,False
Pt3As6,number,12,False,True
Pt3As6,number,157,False,True
Pt3Br2O5,number,8,True,False
Pt3BrIN3,number,8,True,False
Pt3BrIOSSe,number,6,True,False
Pt3Cl2O4,number,1,True,False
Pt3I2NS2,number,6,True,False
Pt3N6,number,164,False,True
Pt3O8P2,number,164,True,False
Pt3O8Sb2,number,164,True,False
Pt3P2S8,number,164,True,False
Pt3P2Se8,number,164,True,False
Pt3P2Te8,number,164,True,False
Pt3P6,number,12,False,True
Pt3P6,number,157,False,True
Pt3S4,number,10,False,True
Pt3S8Sb2,number,164,True,False
Pt3Sb2Se8,number,164,True,False
Pt3Sb2Te8,number,164,True,False
Pt3Sb6,number,157,True,False
Pt3Sb6,number,164,False,True
Pt3Se4,number,10,False,True
Pt3Ta3S14,number,6,True,False
Pt3Ta3Se14,number,6,True,False
Pt3Ta3Te14,number,6,True,False
Pt3Te4,number,10,False,True
Pt3ZrO8,number,10,True,False
Pt4,number,164,False,True
Pt4As4O4,number,13,True,False
Pt4As4S4,number,13,True,False
Pt4As4Se4,number,13,True,False
Pt4As4Te4,number,13,True,False
Pt4Br2Cl2O4,number,1,True,False
Pt4Br2I2S4,number,13,True,False
Pt4Br5ClSSe,number,1,True,False
Pt4Br8,number,14,True,True
Pt4BrO2Se,number,6,True,False
Pt4C12,number,55,False,True
Pt4C4I8O4,number,14,False,True
Pt4Cl2I2N3O,number,3,True,False
Pt4Cl8,number,14,True,True
Pt4F8,number,14,False,True
Pt4I16,number,29,False,True
Pt4I4S3Se,number,1,True,False
Pt4I8,number,14,True,True
Pt4O4P4,number,13,True,False
Pt4O4Sb4,number,13,True,False
Pt4P4S4,number,13,True,False
Pt4P4Se4,number,13,True,False
Pt4P4Te4,number,13,True,False
Pt4S3Se5,number,6,True,False
Pt4S4Sb4,number,13,True,False
Pt4Sb4Se4,number,13,True,False
Pt4Sb4Te4,number,13,True,False
Pt4Se7Te,number,1,True,False
Pt4Si12,number,127,False,True
Pt4Sn12,number,127,False,True
Pt4Tl2O6,number,164,True,False
Pt4Tl2S6,number,164,True,True
Pt4Tl2Se6,number,164,True,True
Pt4Tl2Te6,number,164,True,True
Pt5BrClO5,number,8,True,False
Pt5TlBr2,number,123,True,False
Pt5TlCl2,number,38,True,False
Pt5TlF2,number,38,True,False
Pt5TlI2,number,123,True,False
Pt6Sm2P3,number,115,False,True
Pt6Ta4S10,number,59,True,False
Pt6Ta4Se10,number,59,True,False
Pt6Ta4Te10,number,59,True,False
Pt8I4Se7Te,number,1,True,False
PtAs,number,187,False,True
PtAs2,number,123,False,True
PtBr2,number,115,True,False
PtBr2,number,164,True,True
PtBr2,number,187,True,False
PtBr2GeO2,number,6,True,False
PtBr4OS2Sb3Se,number,1,True,False
PtBrI,number,35,True,False
PtCl2,number,115,True,False
PtCl2,number,164,True,True
PtCl2,number,187,True,False
PtCl4N4,number,123,False,True
PtF2,number,115,True,False
PtF2,number,164,True,True
PtF2,number,187,True,False
PtFO,number,25,True,False
PtGeS2,number,8,True,False
PtH2,number,187,True,False
PtH2O2,number,164,True,False
PtH3,number,191,False,True
PtI2,number,115,True,False
PtI2,number,164,True,True
PtI2,number,187,True,False
PtN,number,187,False,True
PtN2,number,47,False,True
PtN2O6,number,147,False,True
PtO2,number,115,True,False
PtO2,number,164,True,True
PtO2,number,187,True,False
PtP,number,187,False,True
PtP2,number,123,False,True
PtRuClISe2,number,6,True,False
PtRuI2S2,number,25,True,False
PtS,number,156,False,True
PtS2,number,115,True,False
PtS2,number,164,True,True
PtS2,number,187,True,False
PtSSe,number,156,True,False
PtSb,number,187,False,True
PtSb2,number,123,True,True
PtSc3Br3IO4,number,8,True,False
PtScBr2NO,number,8,True,False
PtSe,number,156,False,True
PtSe2,number,115,True,False
PtSe2,number,164,True,True
PtSe2,number,187,True,False
PtSeTe,number,156,True,False
PtSnS4,number,10,True,False
PtTa2I2OTe,number,6,True,False
PtTa2O6,number,12,True,False
PtTa2S6,number,12,True,False
PtTa2Se6,number,12,True,False
